subscription_id,user_id,plan_type,monthly_revenue,tenure_months,is_churned,internet_service,total_revenue
telco_4421,4421,One year,69.35,27,0,DSL,1927.3
telco_4422,4422,Month-to-month,88.85,34,0,Fiber optic,3000.25
telco_4423,4423,One year,97.0,30,0,Fiber optic,3021.3
telco_4424,4424,Month-to-month,66.4,33,0,DSL,2245.4
telco_4425,4425,Month-to-month,24.75,1,1,DSL,24.75
telco_4426,4426,Month-to-month,69.2,14,0,DSL,944.65
telco_4427,4427,One year,79.5,16,0,Fiber optic,1264.2
telco_4428,4428,Two year,100.65,49,0,Fiber optic,4917.75
telco_4429,4429,Month-to-month,103.3,19,1,Fiber optic,2012.7
telco_4430,4430,Two year,79.7,70,0,DSL,5743.3
telco_4431,4431,Month-to-month,61.4,32,0,DSL,1864.65
telco_4432,4432,Month-to-month,69.8,18,0,Fiber optic,1221.65
telco_4433,4433,Two year,40.55,37,0,DSL,1390.85
telco_4434,4434,Month-to-month,75.65,4,0,Fiber optic,302.35
telco_4435,4435,Month-to-month,90.7,16,0,Fiber optic,1374.9
telco_4436,4436,Month-to-month,80.5,17,0,Fiber optic,1336.9
telco_4437,4437,Month-to-month,60.6,19,0,DSL,1297.8
telco_4438,4438,Two year,101.15,60,0,Fiber optic,6067.4
telco_4439,4439,Two year,24.95,51,0,No,1222.25
telco_4440,4440,Two year,20.3,28,0,No,487.95
telco_4441,4441,Two year,60.0,43,0,DSL,2548.55
telco_4442,4442,Two year,20.25,42,0,No,835.5
telco_4443,4443,Month-to-month,78.5,3,1,Fiber optic,242.05
telco_4444,4444,Month-to-month,44.75,1,0,DSL,44.75
telco_4445,4445,Month-to-month,19.85,3,1,No,63.75
telco_4446,4446,Two year,98.0,63,0,Fiber optic,6218.45
telco_4447,4447,Month-to-month,79.9,3,1,Fiber optic,260.9
telco_4448,4448,Month-to-month,107.7,68,0,Fiber optic,7320.9
telco_4449,4449,Month-to-month,99.7,30,1,Fiber optic,2967.35
telco_4450,4450,Two year,104.7,60,0,Fiber optic,6333.8
telco_4451,4451,Month-to-month,58.6,15,1,DSL,939.7
telco_4452,4452,Month-to-month,93.9,45,0,Fiber optic,4200.25
telco_4453,4453,Two year,86.45,70,0,DSL,5950.2
telco_4454,4454,Month-to-month,98.5,10,1,Fiber optic,1037.75
telco_4455,4455,Month-to-month,19.4,4,0,No,93.4
telco_4456,4456,Month-to-month,50.45,1,1,DSL,50.45
telco_4457,4457,Two year,24.95,68,0,No,1614.9
telco_4458,4458,Month-to-month,75.0,22,0,Fiber optic,1573.95
telco_4459,4459,Month-to-month,94.65,38,1,Fiber optic,3624.3
telco_4460,4460,Month-to-month,100.25,1,1,Fiber optic,100.25
telco_4461,4461,Month-to-month,78.2,18,0,Fiber optic,1468.75
telco_4462,4462,Month-to-month,94.2,29,0,Fiber optic,2607.6
telco_4463,4463,Month-to-month,88.45,16,1,Fiber optic,1422.1
telco_4464,4464,Month-to-month,69.85,1,1,Fiber optic,69.85
telco_4465,4465,Month-to-month,81.7,12,1,Fiber optic,858.6
telco_4466,4466,One year,50.05,31,0,DSL,1523.4
telco_4467,4467,Month-to-month,79.9,4,1,Fiber optic,324.3
telco_4468,4468,One year,69.55,48,0,DSL,3435.6
telco_4469,4469,Month-to-month,25.4,15,1,No,399.6
telco_4470,4470,One year,90.1,50,0,Fiber optic,4549.45
telco_4471,4471,Month-to-month,44.65,7,0,DSL,322.5
telco_4472,4472,Month-to-month,83.75,41,1,Fiber optic,3273.55
telco_4473,4473,Two year,80.35,68,0,Fiber optic,5375.15
telco_4474,4474,Month-to-month,98.1,26,0,Fiber optic,2510.7
telco_4475,4475,Two year,53.35,57,0,DSL,3090.05
telco_4476,4476,Month-to-month,19.55,3,0,No,61.05
telco_4477,4477,Month-to-month,20.9,1,1,No,20.9
telco_4478,4478,One year,48.95,19,0,DSL,955.6
telco_4479,4479,Month-to-month,54.2,3,0,DSL,140.4
telco_4480,4480,Two year,24.45,59,0,No,1493.1
telco_4481,4481,Month-to-month,69.4,1,1,Fiber optic,69.4
telco_4482,4482,Month-to-month,40.15,42,0,DSL,1626.05
telco_4483,4483,Month-to-month,74.9,7,1,Fiber optic,541.15
telco_4484,4484,Two year,25.6,67,0,No,1784.9
telco_4485,4485,Month-to-month,70.35,1,0,Fiber optic,70.35
telco_4486,4486,Two year,91.7,66,0,DSL,6075.9
telco_4487,4487,Month-to-month,89.2,61,0,Fiber optic,5500.6
telco_4488,4488,One year,24.1,4,0,No,73.1
telco_4489,4489,Month-to-month,74.15,42,1,Fiber optic,3229.4
telco_4490,4490,One year,53.85,64,0,DSL,3399.85
telco_4491,4491,One year,115.6,54,0,Fiber optic,6431.05
telco_4492,4492,Month-to-month,19.75,1,0,No,19.75
telco_4493,4493,Two year,24.05,54,0,No,1230.9
telco_4494,4494,Two year,25.3,18,0,No,454.65
telco_4495,4495,Month-to-month,84.3,3,0,Fiber optic,235.05
telco_4496,4496,Month-to-month,70.1,1,1,Fiber optic,70.1
telco_4497,4497,Two year,89.75,72,0,DSL,6595.9
telco_4498,4498,One year,97.95,60,0,Fiber optic,5867.0
telco_4499,4499,One year,20.0,11,0,No,196.35
telco_4500,4500,Month-to-month,78.3,12,1,Fiber optic,909.25
telco_4501,4501,One year,103.9,61,0,Fiber optic,6449.15
telco_4502,4502,Two year,20.7,39,0,No,762.45
telco_4503,4503,Month-to-month,96.8,55,1,Fiber optic,5283.95
telco_4504,4504,Month-to-month,94.4,17,1,Fiber optic,1617.5
telco_4505,4505,One year,20.15,37,0,No,785.75
telco_4506,4506,Two year,26.0,72,0,No,1776.0
telco_4507,4507,Two year,77.35,72,0,DSL,5396.25
telco_4508,4508,Month-to-month,66.05,8,0,DSL,574.5
telco_4509,4509,Month-to-month,19.9,22,0,No,400.3
telco_4510,4510,Month-to-month,84.3,1,1,Fiber optic,84.3
telco_4511,4511,Month-to-month,68.15,38,0,DSL,2656.3
telco_4512,4512,One year,80.85,17,0,DSL,1445.95
telco_4513,4513,Two year,75.5,70,0,DSL,5212.65
telco_4514,4514,Two year,92.45,72,1,DSL,6440.25
telco_4515,4515,Month-to-month,80.6,28,0,Fiber optic,2244.95
telco_4516,4516,Month-to-month,83.2,15,0,Fiber optic,1130.0
telco_4517,4517,Two year,87.55,72,0,DSL,6463.15
telco_4518,4518,Month-to-month,99.55,11,1,Fiber optic,1131.2
telco_4519,4519,Month-to-month,81.25,8,1,Fiber optic,585.95
telco_4520,4520,One year,109.4,57,0,Fiber optic,6252.7
telco_4521,4521,Month-to-month,19.95,1,1,No,19.95
telco_4522,4522,Month-to-month,45.55,46,0,DSL,2062.15
telco_4523,4523,One year,20.7,30,0,No,587.1
telco_4524,4524,Month-to-month,75.3,10,0,Fiber optic,720.45
telco_4525,4525,Month-to-month,99.25,23,1,Fiber optic,2186.4
telco_4526,4526,Month-to-month,93.4,32,0,Fiber optic,2979.3
telco_4527,4527,Month-to-month,73.75,13,0,Fiber optic,956.65
telco_4528,4528,Two year,80.45,39,1,Fiber optic,3201.55
telco_4529,4529,Month-to-month,88.15,44,0,Fiber optic,3973.2
telco_4530,4530,Month-to-month,49.2,9,0,DSL,447.9
telco_4531,4531,Two year,19.65,67,0,No,1335.2
telco_4532,4532,Month-to-month,79.35,9,1,Fiber optic,661.25
telco_4533,4533,Month-to-month,79.75,15,1,Fiber optic,1111.85
telco_4534,4534,Two year,105.15,71,0,Fiber optic,7555.0
telco_4535,4535,Month-to-month,49.0,1,0,DSL,49.0
telco_4536,4536,Month-to-month,100.05,30,1,Fiber optic,3046.15
telco_4537,4537,Month-to-month,69.35,1,1,Fiber optic,69.35
telco_4538,4538,Month-to-month,49.8,17,0,DSL,836.35
telco_4539,4539,Month-to-month,85.8,3,1,Fiber optic,272.2
telco_4540,4540,Two year,79.7,67,1,DSL,5293.4
telco_4541,4541,Month-to-month,20.95,1,0,No,20.95
telco_4542,4542,Month-to-month,50.55,1,1,DSL,50.55
telco_4543,4543,Month-to-month,79.3,32,0,Fiber optic,2570.0
telco_4544,4544,One year,19.5,41,0,No,798.2
telco_4545,4545,Month-to-month,80.55,1,1,Fiber optic,80.55
telco_4546,4546,Month-to-month,44.15,1,0,DSL,44.15
telco_4547,4547,Month-to-month,84.5,12,1,Fiber optic,916.9
telco_4548,4548,Month-to-month,105.5,62,0,Fiber optic,6487.2
telco_4549,4549,Month-to-month,84.3,22,1,Fiber optic,1855.65
telco_4550,4550,Month-to-month,92.7,17,0,Fiber optic,1556.85
telco_4551,4551,Two year,26.25,72,0,No,1988.05
telco_4552,4552,Month-to-month,96.95,56,0,Fiber optic,5432.2
telco_4553,4553,Month-to-month,20.45,9,0,No,147.55
telco_4554,4554,Two year,115.8,72,0,Fiber optic,8424.9
telco_4555,4555,Month-to-month,108.2,20,0,Fiber optic,2203.7
telco_4556,4556,Two year,20.2,19,0,No,387.4
telco_4557,4557,Month-to-month,67.75,2,1,Fiber optic,116.65
telco_4558,4558,One year,54.9,53,0,DSL,3045.75
telco_4559,4559,Month-to-month,85.25,27,1,Fiber optic,2287.25
telco_4560,4560,Month-to-month,20.15,6,0,No,130.5
telco_4561,4561,One year,90.35,9,0,Fiber optic,767.9
telco_4562,4562,Month-to-month,55.75,8,0,DSL,446.8
telco_4563,4563,Two year,114.6,71,0,Fiber optic,8100.25
telco_4564,4564,Month-to-month,80.05,10,1,Fiber optic,830.7
telco_4565,4565,Month-to-month,20.0,1,1,No,20.0
telco_4566,4566,One year,66.8,71,0,DSL,4689.15
telco_4567,4567,One year,100.3,68,0,Fiber optic,6754.35
telco_4568,4568,Month-to-month,105.35,34,0,Fiber optic,3540.65
telco_4569,4569,One year,85.2,26,0,Fiber optic,2184.6
telco_4570,4570,Month-to-month,48.8,22,1,DSL,1054.6
telco_4571,4571,Month-to-month,18.95,7,0,No,130.55
telco_4572,4572,Month-to-month,69.8,20,0,Fiber optic,1540.35
telco_4573,4573,Month-to-month,106.15,60,0,Fiber optic,6411.25
telco_4574,4574,Two year,20.55,72,0,No,1432.55
telco_4575,4575,One year,105.75,72,0,Fiber optic,7629.85
telco_4576,4576,Month-to-month,25.25,4,0,No,101.9
telco_4577,4577,Month-to-month,19.75,16,0,No,313.4
telco_4578,4578,One year,104.85,62,0,Fiber optic,6312.9
telco_4579,4579,Month-to-month,60.95,10,0,DSL,629.55
telco_4580,4580,Month-to-month,81.15,31,0,Fiber optic,2640.55
telco_4581,4581,Two year,19.1,71,0,No,1372.45
telco_4582,4582,Two year,20.8,58,0,No,1212.25
telco_4583,4583,Two year,90.15,70,0,DSL,6237.05
telco_4584,4584,Two year,90.1,71,0,DSL,6310.9
telco_4585,4585,Two year,74.1,69,0,DSL,5031.0
telco_4586,4586,Month-to-month,85.05,1,1,Fiber optic,85.05
telco_4587,4587,Two year,118.75,72,0,Fiber optic,8672.45
telco_4588,4588,Month-to-month,85.9,26,0,Fiber optic,2196.45
telco_4589,4589,Month-to-month,95.0,33,0,Fiber optic,3008.15
telco_4590,4590,Two year,20.15,10,0,No,220.8
telco_4591,4591,Two year,101.3,57,0,Fiber optic,5779.6
telco_4592,4592,Month-to-month,21.2,10,0,No,222.65
telco_4593,4593,One year,24.2,39,0,No,914.6
telco_4594,4594,Month-to-month,20.3,11,0,No,246.3
telco_4595,4595,Month-to-month,102.8,21,1,Fiber optic,2110.15
telco_4596,4596,Two year,85.3,68,0,DSL,5560.0
telco_4597,4597,One year,89.6,18,0,Fiber optic,1633.0
telco_4598,4598,Month-to-month,99.95,6,1,Fiber optic,547.65
telco_4599,4599,Month-to-month,56.25,18,0,DSL,969.85
telco_4600,4600,One year,50.95,52,0,DSL,2610.65
telco_4601,4601,Two year,115.85,56,0,Fiber optic,6567.9
telco_4602,4602,Month-to-month,103.65,45,0,Fiber optic,4747.85
telco_4603,4603,Two year,26.1,67,0,No,1759.55
telco_4604,4604,Month-to-month,35.1,3,0,DSL,101.1
telco_4605,4605,Month-to-month,99.1,65,0,Fiber optic,6496.15
telco_4606,4606,Two year,67.25,63,0,DSL,4234.15
telco_4607,4607,Two year,25.0,11,0,No,300.7
telco_4608,4608,Month-to-month,59.55,1,0,DSL,59.55
telco_4609,4609,Two year,77.8,55,0,DSL,4323.35
telco_4610,4610,One year,55.1,25,0,DSL,1466.1
telco_4611,4611,One year,117.8,72,1,Fiber optic,8684.8
telco_4612,4612,Two year,24.15,72,0,No,1776.45
telco_4613,4613,Two year,45.25,65,0,DSL,2933.95
telco_4614,4614,Month-to-month,79.5,54,1,Fiber optic,4370.25
telco_4615,4615,Month-to-month,20.25,7,0,No,144.35
telco_4616,4616,Two year,64.75,72,0,DSL,4804.75
telco_4617,4617,Month-to-month,54.6,21,0,DSL,1125.2
telco_4618,4618,Month-to-month,20.7,2,0,No,39.85
telco_4619,4619,Month-to-month,94.75,4,0,Fiber optic,422.4
telco_4620,4620,Month-to-month,79.65,3,1,Fiber optic,251.75
telco_4621,4621,Two year,115.8,72,0,Fiber optic,8332.15
telco_4622,4622,Month-to-month,49.45,6,0,DSL,314.6
telco_4623,4623,Month-to-month,83.8,52,0,Fiber optic,4331.4
telco_4624,4624,Month-to-month,95.35,69,0,Fiber optic,6382.0
telco_4625,4625,Month-to-month,94.7,8,1,Fiber optic,740.3
telco_4626,4626,Month-to-month,74.05,8,0,Fiber optic,600.15
telco_4627,4627,Month-to-month,89.6,63,0,Fiber optic,5538.8
telco_4628,4628,One year,116.6,60,0,Fiber optic,7049.5
telco_4629,4629,Month-to-month,54.2,12,0,DSL,690.5
telco_4630,4630,Month-to-month,19.3,13,0,No,279.3
telco_4631,4631,Month-to-month,65.05,22,0,DSL,1427.55
telco_4632,4632,Month-to-month,92.5,5,1,Fiber optic,452.7
telco_4633,4633,Month-to-month,19.45,1,1,No,19.45
telco_4634,4634,Two year,24.05,72,0,No,1709.15
telco_4635,4635,Month-to-month,18.75,2,0,No,53.15
telco_4636,4636,Two year,20.15,40,0,No,777.35
telco_4637,4637,One year,20.0,44,0,No,860.85
telco_4638,4638,One year,71.0,71,0,DSL,5012.1
telco_4639,4639,Month-to-month,75.55,2,1,Fiber optic,166.3
telco_4640,4640,Month-to-month,93.6,26,0,Fiber optic,2404.1
telco_4641,4641,Month-to-month,70.0,1,1,Fiber optic,70.0
telco_4642,4642,Month-to-month,24.4,1,0,DSL,24.4
telco_4643,4643,Two year,74.8,65,1,DSL,4820.15
telco_4644,4644,Month-to-month,65.25,3,0,DSL,209.9
telco_4645,4645,Month-to-month,50.55,13,0,DSL,610.75
telco_4646,4646,Month-to-month,104.4,33,1,Fiber optic,3409.6
telco_4647,4647,Month-to-month,70.7,1,0,Fiber optic,70.7
telco_4648,4648,Month-to-month,45.25,4,0,DSL,155.35
telco_4649,4649,Month-to-month,70.3,2,0,Fiber optic,144.0
telco_4650,4650,Two year,108.95,72,0,Fiber optic,7875.0
telco_4651,4651,Month-to-month,26.45,37,0,No,911.6
telco_4652,4652,Month-to-month,86.2,15,1,Fiber optic,1270.2
telco_4653,4653,One year,19.65,23,0,No,478.1
telco_4654,4654,Month-to-month,51.2,30,1,DSL,1561.5
telco_4655,4655,One year,19.05,42,0,No,761.85
telco_4656,4656,One year,74.75,32,0,DSL,2282.95
telco_4657,4657,Month-to-month,75.8,22,0,Fiber optic,1615.1
telco_4658,4658,Month-to-month,25.1,42,0,DSL,1097.15
telco_4659,4659,Month-to-month,44.45,8,0,DSL,369.3
telco_4660,4660,Two year,104.3,65,0,Fiber optic,6725.3
telco_4661,4661,Month-to-month,19.5,2,1,No,31.55
telco_4662,4662,Two year,89.0,70,0,DSL,6293.2
telco_4663,4663,Month-to-month,20.15,22,0,No,432.5
telco_4664,4664,Month-to-month,74.9,4,1,Fiber optic,321.75
telco_4665,4665,Month-to-month,74.9,2,1,Fiber optic,147.15
telco_4666,4666,Two year,36.15,67,0,DSL,2434.45
telco_4667,4667,Month-to-month,19.2,25,0,No,532.1
telco_4668,4668,Month-to-month,19.25,20,0,No,375.25
telco_4669,4669,Month-to-month,61.2,2,0,DSL,125.95
telco_4670,4670,Two year,20.45,51,0,No,1042.65
telco_4671,4671,Month-to-month,35.05,46,0,DSL,1620.25
telco_4672,4672,Month-to-month,100.25,25,1,Fiber optic,2387.75
telco_4673,4673,Month-to-month,44.0,13,0,DSL,659.35
telco_4674,4674,Month-to-month,102.8,25,1,Fiber optic,2660.2
telco_4675,4675,One year,50.35,26,0,DSL,1285.8
telco_4676,4676,One year,100.0,43,1,Fiber optic,4211.55
telco_4677,4677,Month-to-month,20.0,19,0,No,377.55
telco_4678,4678,Month-to-month,99.85,10,1,Fiber optic,990.9
telco_4679,4679,Month-to-month,94.2,2,1,Fiber optic,193.8
telco_4680,4680,Two year,86.4,72,0,DSL,6058.95
telco_4681,4681,Month-to-month,58.4,18,0,DSL,964.9
telco_4682,4682,Month-to-month,83.85,9,1,Fiber optic,790.15
telco_4683,4683,Month-to-month,88.3,27,1,Fiber optic,2467.75
telco_4684,4684,Month-to-month,94.1,24,0,Fiber optic,2322.85
telco_4685,4685,One year,104.05,69,1,Fiber optic,7262.0
telco_4686,4686,Two year,108.9,46,0,Fiber optic,4854.3
telco_4687,4687,Two year,107.4,72,0,Fiber optic,7748.75
telco_4688,4688,Month-to-month,94.7,22,1,Fiber optic,1914.9
telco_4689,4689,Month-to-month,90.85,70,0,Fiber optic,6470.1
telco_4690,4690,Month-to-month,19.9,2,0,No,57.4
telco_4691,4691,Month-to-month,66.4,31,0,DSL,2019.8
telco_4692,4692,Month-to-month,100.65,56,1,Fiber optic,5688.05
telco_4693,4693,Month-to-month,100.7,16,0,Fiber optic,1522.7
telco_4694,4694,Two year,25.6,52,0,No,1334.5
telco_4695,4695,Month-to-month,19.85,13,0,No,252.0
telco_4696,4696,One year,20.75,35,0,No,700.45
telco_4697,4697,Two year,95.8,59,0,Fiber optic,5655.45
telco_4698,4698,Month-to-month,94.65,72,0,Fiber optic,6747.35
telco_4699,4699,Two year,80.55,66,1,DSL,5265.1
telco_4700,4700,Two year,106.65,49,0,Fiber optic,5174.35
telco_4701,4701,Month-to-month,45.85,2,0,DSL,105.6
telco_4702,4702,Month-to-month,104.35,21,0,Fiber optic,2271.85
telco_4703,4703,One year,55.45,54,0,DSL,2966.95
telco_4704,4704,Month-to-month,78.85,24,1,Fiber optic,1772.25
telco_4705,4705,Month-to-month,61.15,1,0,DSL,61.15
telco_4706,4706,Month-to-month,78.95,6,0,Fiber optic,494.95
telco_4707,4707,Month-to-month,44.45,1,1,DSL,44.45
telco_4708,4708,One year,109.2,49,0,Fiber optic,5290.45
telco_4709,4709,Two year,61.3,56,0,DSL,3346.8
telco_4710,4710,Month-to-month,96.85,56,0,Fiber optic,5219.65
telco_4711,4711,Two year,40.55,6,0,DSL,217.5
telco_4712,4712,One year,19.8,32,0,No,607.7
telco_4713,4713,One year,108.25,50,0,Fiber optic,5431.4
telco_4714,4714,One year,105.05,58,0,Fiber optic,6004.85
telco_4715,4715,Two year,90.45,65,0,DSL,5957.9
telco_4716,4716,Two year,86.4,64,0,DSL,5442.05
telco_4717,4717,Two year,66.9,66,0,DSL,4370.25
telco_4718,4718,One year,110.7,38,0,Fiber optic,4428.6
telco_4719,4719,One year,20.0,20,0,No,416.45
telco_4720,4720,Month-to-month,84.9,36,1,Fiber optic,3067.2
telco_4721,4721,One year,102.1,64,0,Fiber optic,6688.1
telco_4722,4722,Month-to-month,20.25,1,1,No,20.25
telco_4723,4723,One year,70.15,60,0,DSL,4224.7
telco_4724,4724,Month-to-month,74.35,1,1,Fiber optic,74.35
telco_4725,4725,One year,80.05,50,0,DSL,4042.2
telco_4726,4726,Month-to-month,62.05,1,1,DSL,62.05
telco_4727,4727,Two year,49.2,72,0,DSL,3580.95
telco_4728,4728,Two year,20.5,60,0,No,1198.8
telco_4729,4729,Two year,38.25,46,0,DSL,1755.35
telco_4730,4730,Two year,54.95,69,0,DSL,3772.5
telco_4731,4731,Month-to-month,96.6,31,0,Fiber optic,2877.95
telco_4732,4732,One year,19.9,19,0,No,357.7
telco_4733,4733,Two year,19.9,71,0,No,1397.3
telco_4734,4734,Month-to-month,84.6,12,0,Fiber optic,959.9
telco_4735,4735,One year,80.0,39,1,DSL,3182.95
telco_4736,4736,One year,85.25,44,0,DSL,3704.15
telco_4737,4737,Two year,81.25,56,0,DSL,4620.4
telco_4738,4738,Two year,115.5,72,0,Fiber optic,8312.75
telco_4739,4739,Month-to-month,104.1,5,1,Fiber optic,541.9
telco_4740,4740,Month-to-month,79.0,11,0,Fiber optic,929.3
telco_4741,4741,Month-to-month,39.1,24,1,DSL,971.3
telco_4742,4742,Month-to-month,94.65,15,0,Fiber optic,1285.05
telco_4743,4743,Two year,20.8,72,0,No,1521.2
telco_4744,4744,Two year,59.5,56,0,DSL,3389.25
telco_4745,4745,Two year,20.05,64,0,No,1198.05
telco_4746,4746,Month-to-month,100.45,34,0,Fiber optic,3414.65
telco_4747,4747,Month-to-month,76.5,2,1,Fiber optic,162.45
telco_4748,4748,One year,20.6,35,0,No,754.0
telco_4749,4749,One year,20.3,22,0,No,467.15
telco_4750,4750,Month-to-month,49.2,5,1,DSL,216.9
telco_4751,4751,One year,39.55,9,0,DSL,373.0
telco_4752,4752,Month-to-month,23.15,11,1,No,245.2
telco_4753,4753,One year,20.45,23,0,No,481.1
telco_4754,4754,Month-to-month,80.85,4,1,Fiber optic,302.75
telco_4755,4755,Two year,25.25,68,0,No,1728.2
telco_4756,4756,Month-to-month,91.25,33,0,Fiber optic,2964.05
telco_4757,4757,Month-to-month,72.45,31,0,DSL,2156.25
telco_4758,4758,Month-to-month,60.1,1,1,DSL,60.1
telco_4759,4759,Two year,19.7,56,0,No,1051.9
telco_4760,4760,Month-to-month,78.95,1,1,Fiber optic,78.95
telco_4761,4761,One year,75.1,66,0,DSL,5013.0
telco_4762,4762,Two year,25.0,72,0,No,1738.9
telco_4763,4763,Month-to-month,69.15,34,0,Fiber optic,2275.1
telco_4764,4764,Month-to-month,91.55,58,0,Fiber optic,5511.65
telco_4765,4765,Month-to-month,45.15,2,1,DSL,98.5
telco_4766,4766,Two year,35.8,37,0,DSL,1316.9
telco_4767,4767,Two year,113.15,71,0,Fiber optic,7993.3
telco_4768,4768,One year,19.85,1,0,No,19.85
telco_4769,4769,Two year,19.8,71,0,No,1388.45
telco_4770,4770,One year,19.9,35,0,No,666.0
telco_4771,4771,One year,19.7,6,0,No,94.45
telco_4772,4772,Month-to-month,79.4,3,1,Fiber optic,244.65
telco_4773,4773,One year,59.1,69,0,DSL,4134.7
telco_4774,4774,One year,53.95,44,1,DSL,2375.4
telco_4775,4775,One year,91.15,53,0,Fiber optic,4862.5
telco_4776,4776,Month-to-month,99.3,24,1,Fiber optic,2431.35
telco_4777,4777,Month-to-month,68.95,5,0,Fiber optic,351.5
telco_4778,4778,Month-to-month,51.55,2,0,DSL,106.2
telco_4779,4779,Two year,24.4,62,0,No,1413.0
telco_4780,4780,Month-to-month,96.8,19,0,Fiber optic,1743.05
telco_4781,4781,Month-to-month,70.05,9,0,Fiber optic,657.5
telco_4782,4782,Two year,19.5,53,0,No,1050.5
telco_4783,4783,Month-to-month,78.75,5,0,Fiber optic,426.35
telco_4784,4784,One year,69.2,71,0,DSL,4982.5
telco_4785,4785,Month-to-month,19.55,1,0,No,19.55
telco_4786,4786,Month-to-month,80.65,18,1,Fiber optic,1451.9
telco_4787,4787,Two year,103.65,72,0,Fiber optic,7634.8
telco_4788,4788,Month-to-month,54.7,4,0,DSL,235.05
telco_4789,4789,Two year,54.15,59,0,DSL,3116.15
telco_4790,4790,Month-to-month,71.1,1,1,Fiber optic,71.1
telco_4791,4791,Month-to-month,84.85,31,0,Fiber optic,2633.4
telco_4792,4792,Month-to-month,20.0,3,0,No,49.65
telco_4793,4793,One year,106.25,65,1,Fiber optic,6979.8
telco_4794,4794,One year,99.25,49,0,Fiber optic,4920.8
telco_4795,4795,Month-to-month,19.35,2,0,No,46.35
telco_4796,4796,One year,20.8,53,1,No,1021.8
telco_4797,4797,One year,94.75,55,0,Fiber optic,5276.1
telco_4798,4798,Two year,114.05,72,0,Fiber optic,8289.2
telco_4799,4799,Month-to-month,74.9,36,0,Fiber optic,2659.45
telco_4800,4800,Month-to-month,19.8,10,0,No,196.75
telco_4801,4801,Month-to-month,94.0,1,1,Fiber optic,94.0
telco_4802,4802,Two year,80.85,72,0,DSL,5824.75
telco_4803,4803,Month-to-month,54.65,28,0,DSL,1517.5
telco_4804,4804,Month-to-month,91.7,38,0,Fiber optic,3479.05
telco_4805,4805,One year,118.6,61,0,Fiber optic,7365.7
telco_4806,4806,Two year,24.55,52,0,No,1331.05
telco_4807,4807,One year,19.45,67,0,No,1195.95
telco_4808,4808,Two year,116.15,34,0,Fiber optic,3946.9
telco_4809,4809,Two year,80.6,54,0,DSL,4299.95
telco_4810,4810,Month-to-month,20.3,1,0,No,20.3
telco_4811,4811,Month-to-month,89.85,15,1,Fiber optic,1424.95
telco_4812,4812,Month-to-month,46.0,4,1,DSL,193.6
telco_4813,4813,Month-to-month,66.25,9,1,DSL,620.55
telco_4814,4814,Month-to-month,99.8,46,0,Fiber optic,4391.25
telco_4815,4815,Month-to-month,90.0,22,1,Fiber optic,1993.8
telco_4816,4816,One year,70.45,38,1,Fiber optic,2597.6
