user_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,monthly_charges,total_charges,churn,contract,payment_method
4418,Male,0,No,Yes,1,Yes,Fiber optic,70.45,70.45,1,Month-to-month,Mailed check
4419,Male,0,Yes,No,58,Yes,DSL,60.3,3563.8,1,One year,Credit card (automatic)
4420,Female,0,Yes,Yes,8,Yes,No,21.05,139.75,0,Month-to-month,Credit card (automatic)
4421,Male,0,No,No,27,Yes,DSL,69.35,1927.3,0,One year,Credit card (automatic)
4422,Male,0,Yes,No,34,Yes,Fiber optic,88.85,3000.25,0,Month-to-month,Mailed check
4423,Male,0,No,No,30,Yes,Fiber optic,97.0,3021.3,0,One year,Bank transfer (automatic)
4424,Male,0,No,No,33,Yes,DSL,66.4,2245.4,0,Month-to-month,Credit card (automatic)
4425,Male,0,No,Yes,1,No,DSL,24.75,24.75,1,Month-to-month,Electronic check
4426,Male,0,Yes,Yes,14,Yes,DSL,69.2,944.65,0,Month-to-month,Mailed check
4427,Female,0,No,Yes,16,Yes,Fiber optic,79.5,1264.2,0,One year,Credit card (automatic)
4428,Female,0,No,No,49,Yes,Fiber optic,100.65,4917.75,0,Two year,Credit card (automatic)
4429,Male,0,Yes,Yes,19,Yes,Fiber optic,103.3,2012.7,1,Month-to-month,Electronic check
4430,Female,0,Yes,Yes,70,Yes,DSL,79.7,5743.3,0,Two year,Bank transfer (automatic)
4431,Female,0,Yes,Yes,32,Yes,DSL,61.4,1864.65,0,Month-to-month,Bank transfer (automatic)
4432,Female,0,No,No,18,Yes,Fiber optic,69.8,1221.65,0,Month-to-month,Electronic check
4433,Male,0,No,No,37,No,DSL,40.55,1390.85,0,Two year,Mailed check
4434,Female,0,No,No,4,Yes,Fiber optic,75.65,302.35,0,Month-to-month,Electronic check
4435,Female,0,Yes,No,16,Yes,Fiber optic,90.7,1374.9,0,Month-to-month,Electronic check
4436,Male,0,Yes,No,17,Yes,Fiber optic,80.5,1336.9,0,Month-to-month,Bank transfer (automatic)
4437,Female,0,No,Yes,19,Yes,DSL,60.6,1297.8,0,Month-to-month,Electronic check
4438,Male,0,Yes,No,60,Yes,Fiber optic,101.15,6067.4,0,Two year,Credit card (automatic)
4439,Male,0,Yes,Yes,51,Yes,No,24.95,1222.25,0,Two year,Mailed check
4440,Male,0,Yes,Yes,28,Yes,No,20.3,487.95,0,Two year,Credit card (automatic)
4441,Male,0,No,No,43,Yes,DSL,60.0,2548.55,0,Two year,Electronic check
4442,Male,0,Yes,No,42,Yes,No,20.25,835.5,0,Two year,Electronic check
4443,Male,0,No,No,3,Yes,Fiber optic,78.5,242.05,1,Month-to-month,Electronic check
4444,Female,0,No,No,1,Yes,DSL,44.75,44.75,0,Month-to-month,Mailed check
4445,Female,0,No,No,3,Yes,No,19.85,63.75,1,Month-to-month,Mailed check
4446,Female,0,No,No,63,Yes,Fiber optic,98.0,6218.45,0,Two year,Credit card (automatic)
4447,Male,1,No,No,3,Yes,Fiber optic,79.9,260.9,1,Month-to-month,Electronic check
4448,Male,0,Yes,No,68,Yes,Fiber optic,107.7,7320.9,0,Month-to-month,Electronic check
4449,Female,1,No,No,30,Yes,Fiber optic,99.7,2967.35,1,Month-to-month,Electronic check
4450,Female,0,No,No,60,Yes,Fiber optic,104.7,6333.8,0,Two year,Electronic check
4451,Male,0,No,No,15,Yes,DSL,58.6,939.7,1,Month-to-month,Credit card (automatic)
4452,Male,1,No,No,45,Yes,Fiber optic,93.9,4200.25,0,Month-to-month,Bank transfer (automatic)
4453,Female,0,Yes,No,70,Yes,DSL,86.45,5950.2,0,Two year,Credit card (automatic)
4454,Male,0,Yes,No,10,Yes,Fiber optic,98.5,1037.75,1,Month-to-month,Electronic check
4455,Male,0,No,No,4,Yes,No,19.4,93.4,0,Month-to-month,Mailed check
4456,Female,0,No,No,1,Yes,DSL,50.45,50.45,1,Month-to-month,Mailed check
4457,Female,0,Yes,No,68,Yes,No,24.95,1614.9,0,Two year,Credit card (automatic)
4458,Male,0,Yes,Yes,22,Yes,Fiber optic,75.0,1573.95,0,Month-to-month,Bank transfer (automatic)
4459,Male,0,Yes,Yes,38,Yes,Fiber optic,94.65,3624.3,1,Month-to-month,Electronic check
4460,Female,0,No,No,1,Yes,Fiber optic,100.25,100.25,1,Month-to-month,Credit card (automatic)
4461,Male,0,Yes,No,18,Yes,Fiber optic,78.2,1468.75,0,Month-to-month,Electronic check
4462,Male,0,No,No,29,Yes,Fiber optic,94.2,2607.6,0,Month-to-month,Electronic check
4463,Female,0,No,No,16,Yes,Fiber optic,88.45,1422.1,1,Month-to-month,Electronic check
4464,Male,0,No,No,1,Yes,Fiber optic,69.85,69.85,1,Month-to-month,Electronic check
4465,Male,0,No,No,12,Yes,Fiber optic,81.7,858.6,1,Month-to-month,Bank transfer (automatic)
4466,Male,0,No,No,31,No,DSL,50.05,1523.4,0,One year,Electronic check
4467,Male,0,No,No,4,Yes,Fiber optic,79.9,324.3,1,Month-to-month,Electronic check
4468,Female,0,Yes,No,48,Yes,DSL,69.55,3435.6,0,One year,Mailed check
4469,Female,0,No,No,15,Yes,No,25.4,399.6,1,Month-to-month,Credit card (automatic)
4470,Male,0,No,No,50,Yes,Fiber optic,90.1,4549.45,0,One year,Credit card (automatic)
4471,Male,0,No,No,7,Yes,DSL,44.65,322.5,0,Month-to-month,Bank transfer (automatic)
4472,Male,1,Yes,No,41,Yes,Fiber optic,83.75,3273.55,1,Month-to-month,Bank transfer (automatic)
4473,Male,0,Yes,Yes,68,Yes,Fiber optic,80.35,5375.15,0,Two year,Credit card (automatic)
4474,Female,1,Yes,No,26,Yes,Fiber optic,98.1,2510.7,0,Month-to-month,Bank transfer (automatic)
4475,Male,0,No,No,57,No,DSL,53.35,3090.05,0,Two year,Credit card (automatic)
4476,Female,0,No,No,3,Yes,No,19.55,61.05,0,Month-to-month,Electronic check
4477,Female,0,No,No,1,Yes,No,20.9,20.9,1,Month-to-month,Mailed check
4478,Male,0,Yes,Yes,19,Yes,DSL,48.95,955.6,0,One year,Bank transfer (automatic)
4479,Female,0,No,No,3,Yes,DSL,54.2,140.4,0,Month-to-month,Electronic check
4480,Female,0,No,No,59,Yes,No,24.45,1493.1,0,Two year,Electronic check
4481,Female,0,Yes,No,1,Yes,Fiber optic,69.4,69.4,1,Month-to-month,Mailed check
4482,Male,0,Yes,No,42,No,DSL,40.15,1626.05,0,Month-to-month,Bank transfer (automatic)
4483,Female,0,No,No,7,Yes,Fiber optic,74.9,541.15,1,Month-to-month,Electronic check
4484,Male,0,Yes,No,67,Yes,No,25.6,1784.9,0,Two year,Credit card (automatic)
4485,Male,0,No,No,1,Yes,Fiber optic,70.35,70.35,0,Month-to-month,Electronic check
4486,Male,0,Yes,No,66,Yes,DSL,91.7,6075.9,0,Two year,Bank transfer (automatic)
4487,Female,0,No,No,61,Yes,Fiber optic,89.2,5500.6,0,Month-to-month,Mailed check
4488,Male,0,Yes,Yes,4,Yes,No,24.1,73.1,0,One year,Credit card (automatic)
4489,Female,1,Yes,No,42,Yes,Fiber optic,74.15,3229.4,1,Month-to-month,Credit card (automatic)
4490,Female,0,Yes,Yes,64,Yes,DSL,53.85,3399.85,0,One year,Bank transfer (automatic)
4491,Female,1,Yes,No,54,Yes,Fiber optic,115.6,6431.05,0,One year,Bank transfer (automatic)
4492,Male,0,No,No,1,Yes,No,19.75,19.75,0,Month-to-month,Credit card (automatic)
4493,Male,0,Yes,Yes,54,Yes,No,24.05,1230.9,0,Two year,Bank transfer (automatic)
4494,Female,0,No,Yes,18,Yes,No,25.3,454.65,0,Two year,Credit card (automatic)
4495,Male,0,No,No,3,Yes,Fiber optic,84.3,235.05,0,Month-to-month,Electronic check
4496,Female,0,No,No,1,Yes,Fiber optic,70.1,70.1,1,Month-to-month,Electronic check
4497,Female,0,Yes,Yes,72,Yes,DSL,89.75,6595.9,0,Two year,Credit card (automatic)
4498,Male,1,Yes,No,60,Yes,Fiber optic,97.95,5867.0,0,One year,Electronic check
4499,Female,0,Yes,Yes,11,Yes,No,20.0,196.35,0,One year,Mailed check
4500,Female,0,No,Yes,12,Yes,Fiber optic,78.3,909.25,1,Month-to-month,Electronic check
4501,Male,0,Yes,Yes,61,Yes,Fiber optic,103.9,6449.15,0,One year,Credit card (automatic)
4502,Female,0,No,No,39,Yes,No,20.7,762.45,0,Two year,Credit card (automatic)
4503,Male,0,No,No,55,Yes,Fiber optic,96.8,5283.95,1,Month-to-month,Electronic check
4504,Female,0,No,No,17,Yes,Fiber optic,94.4,1617.5,1,Month-to-month,Electronic check
4505,Male,0,No,No,37,Yes,No,20.15,785.75,0,One year,Credit card (automatic)
4506,Female,0,Yes,No,72,Yes,No,26.0,1776.0,0,Two year,Mailed check
4507,Male,1,Yes,No,72,Yes,DSL,77.35,5396.25,0,Two year,Credit card (automatic)
4508,Female,0,No,No,8,Yes,DSL,66.05,574.5,0,Month-to-month,Bank transfer (automatic)
4509,Female,0,Yes,Yes,22,Yes,No,19.9,400.3,0,Month-to-month,Mailed check
4510,Female,0,No,No,1,Yes,Fiber optic,84.3,84.3,1,Month-to-month,Electronic check
4511,Female,0,No,No,38,Yes,DSL,68.15,2656.3,0,Month-to-month,Credit card (automatic)
4512,Male,0,No,Yes,17,Yes,DSL,80.85,1445.95,0,One year,Electronic check
4513,Female,1,No,No,70,Yes,DSL,75.5,5212.65,0,Two year,Bank transfer (automatic)
4514,Female,1,Yes,Yes,72,Yes,DSL,92.45,6440.25,1,Two year,Credit card (automatic)
4515,Female,0,No,No,28,Yes,Fiber optic,80.6,2244.95,0,Month-to-month,Electronic check
4516,Female,0,No,No,15,Yes,Fiber optic,83.2,1130.0,0,Month-to-month,Bank transfer (automatic)
4517,Male,0,Yes,Yes,72,Yes,DSL,87.55,6463.15,0,Two year,Bank transfer (automatic)
4518,Female,1,Yes,No,11,Yes,Fiber optic,99.55,1131.2,1,Month-to-month,Electronic check
4519,Male,1,No,No,8,Yes,Fiber optic,81.25,585.95,1,Month-to-month,Electronic check
4520,Female,0,Yes,No,57,Yes,Fiber optic,109.4,6252.7,0,One year,Bank transfer (automatic)
4521,Male,0,Yes,Yes,1,Yes,No,19.95,19.95,1,Month-to-month,Bank transfer (automatic)
4522,Female,0,Yes,No,46,No,DSL,45.55,2062.15,0,Month-to-month,Electronic check
4523,Male,0,Yes,No,30,Yes,No,20.7,587.1,0,One year,Credit card (automatic)
4524,Male,1,Yes,No,10,Yes,Fiber optic,75.3,720.45,0,Month-to-month,Electronic check
4525,Male,0,Yes,No,23,Yes,Fiber optic,99.25,2186.4,1,Month-to-month,Electronic check
4526,Male,0,No,No,32,Yes,Fiber optic,93.4,2979.3,0,Month-to-month,Credit card (automatic)
4527,Male,0,No,No,13,Yes,Fiber optic,73.75,956.65,0,Month-to-month,Credit card (automatic)
4528,Female,0,No,No,39,Yes,Fiber optic,80.45,3201.55,1,Two year,Electronic check
4529,Female,0,No,No,44,Yes,Fiber optic,88.15,3973.2,0,Month-to-month,Credit card (automatic)
4530,Male,1,No,No,9,Yes,DSL,49.2,447.9,0,Month-to-month,Mailed check
4531,Female,0,Yes,No,67,Yes,No,19.65,1335.2,0,Two year,Mailed check
4532,Male,0,Yes,Yes,9,Yes,Fiber optic,79.35,661.25,1,Month-to-month,Bank transfer (automatic)
4533,Female,0,No,No,15,Yes,Fiber optic,79.75,1111.85,1,Month-to-month,Electronic check
4534,Female,0,Yes,No,71,Yes,Fiber optic,105.15,7555.0,0,Two year,Bank transfer (automatic)
4535,Male,0,No,No,1,Yes,DSL,49.0,49.0,0,Month-to-month,Credit card (automatic)
4536,Female,0,Yes,Yes,30,Yes,Fiber optic,100.05,3046.15,1,Month-to-month,Electronic check
4537,Male,0,No,No,1,Yes,Fiber optic,69.35,69.35,1,Month-to-month,Electronic check
4538,Male,0,Yes,No,17,No,DSL,49.8,836.35,0,Month-to-month,Mailed check
4539,Female,0,No,No,3,Yes,Fiber optic,85.8,272.2,1,Month-to-month,Electronic check
4540,Male,0,Yes,Yes,67,Yes,DSL,79.7,5293.4,1,Two year,Electronic check
4541,Male,0,No,No,1,Yes,No,20.95,20.95,0,Month-to-month,Bank transfer (automatic)
4542,Female,1,No,No,1,Yes,DSL,50.55,50.55,1,Month-to-month,Mailed check
4543,Female,1,Yes,No,32,Yes,Fiber optic,79.3,2570.0,0,Month-to-month,Mailed check
4544,Male,0,Yes,Yes,41,Yes,No,19.5,798.2,0,One year,Bank transfer (automatic)
4545,Male,0,Yes,No,1,Yes,Fiber optic,80.55,80.55,1,Month-to-month,Electronic check
4546,Female,0,No,No,1,Yes,DSL,44.15,44.15,0,Month-to-month,Bank transfer (automatic)
4547,Female,0,Yes,Yes,12,Yes,Fiber optic,84.5,916.9,1,Month-to-month,Electronic check
4548,Male,0,Yes,Yes,62,Yes,Fiber optic,105.5,6487.2,0,Month-to-month,Electronic check
4549,Female,0,No,No,22,Yes,Fiber optic,84.3,1855.65,1,Month-to-month,Mailed check
4550,Female,0,No,Yes,17,Yes,Fiber optic,92.7,1556.85,0,Month-to-month,Credit card (automatic)
4551,Female,0,Yes,Yes,72,Yes,No,26.25,1988.05,0,Two year,Bank transfer (automatic)
4552,Male,0,Yes,Yes,56,Yes,Fiber optic,96.95,5432.2,0,Month-to-month,Credit card (automatic)
4553,Female,0,No,No,9,Yes,No,20.45,147.55,0,Month-to-month,Credit card (automatic)
4554,Male,0,Yes,No,72,Yes,Fiber optic,115.8,8424.9,0,Two year,Bank transfer (automatic)
4555,Male,0,No,No,20,Yes,Fiber optic,108.2,2203.7,0,Month-to-month,Bank transfer (automatic)
4556,Male,0,Yes,Yes,19,Yes,No,20.2,387.4,0,Two year,Mailed check
4557,Male,0,No,No,2,Yes,Fiber optic,67.75,116.65,1,Month-to-month,Electronic check
4558,Male,0,No,No,53,No,DSL,54.9,3045.75,0,One year,Credit card (automatic)
4559,Female,1,No,No,27,Yes,Fiber optic,85.25,2287.25,1,Month-to-month,Electronic check
4560,Male,0,No,No,6,Yes,No,20.15,130.5,0,Month-to-month,Bank transfer (automatic)
4561,Male,0,Yes,Yes,9,Yes,Fiber optic,90.35,767.9,0,One year,Electronic check
4562,Female,0,Yes,Yes,8,Yes,DSL,55.75,446.8,0,Month-to-month,Electronic check
4563,Female,0,Yes,Yes,71,Yes,Fiber optic,114.6,8100.25,0,Two year,Bank transfer (automatic)
4564,Female,0,No,No,10,Yes,Fiber optic,80.05,830.7,1,Month-to-month,Bank transfer (automatic)
4565,Male,0,No,No,1,Yes,No,20.0,20.0,1,Month-to-month,Mailed check
4566,Female,0,Yes,No,71,No,DSL,66.8,4689.15,0,One year,Bank transfer (automatic)
4567,Male,0,Yes,No,68,Yes,Fiber optic,100.3,6754.35,0,One year,Electronic check
4568,Male,0,No,No,34,Yes,Fiber optic,105.35,3540.65,0,Month-to-month,Electronic check
4569,Male,0,No,No,26,Yes,Fiber optic,85.2,2184.6,0,One year,Electronic check
4570,Female,0,No,No,22,Yes,DSL,48.8,1054.6,1,Month-to-month,Credit card (automatic)
4571,Male,0,No,No,7,Yes,No,18.95,130.55,0,Month-to-month,Mailed check
4572,Female,0,Yes,No,20,Yes,Fiber optic,69.8,1540.35,0,Month-to-month,Bank transfer (automatic)
4573,Female,0,Yes,No,60,Yes,Fiber optic,106.15,6411.25,0,Month-to-month,Electronic check
4574,Male,0,Yes,Yes,72,Yes,No,20.55,1432.55,0,Two year,Electronic check
4575,Female,1,Yes,No,72,Yes,Fiber optic,105.75,7629.85,0,One year,Credit card (automatic)
4576,Male,0,No,No,4,Yes,No,25.25,101.9,0,Month-to-month,Mailed check
4577,Male,0,Yes,Yes,16,Yes,No,19.75,313.4,0,Month-to-month,Electronic check
4578,Female,1,Yes,No,62,Yes,Fiber optic,104.85,6312.9,0,One year,Electronic check
4579,Female,0,No,No,10,Yes,DSL,60.95,629.55,0,Month-to-month,Mailed check
4580,Male,0,No,No,31,Yes,Fiber optic,81.15,2640.55,0,Month-to-month,Electronic check
4581,Female,0,Yes,No,71,Yes,No,19.1,1372.45,0,Two year,Credit card (automatic)
4582,Male,0,No,No,58,Yes,No,20.8,1212.25,0,Two year,Mailed check
4583,Male,0,Yes,Yes,70,Yes,DSL,90.15,6237.05,0,Two year,Credit card (automatic)
4584,Female,0,Yes,No,71,Yes,DSL,90.1,6310.9,0,Two year,Electronic check
4585,Male,1,No,No,69,Yes,DSL,74.1,5031.0,0,Two year,Credit card (automatic)
4586,Female,1,No,No,1,Yes,Fiber optic,85.05,85.05,1,Month-to-month,Electronic check
4587,Female,0,Yes,Yes,72,Yes,Fiber optic,118.75,8672.45,0,Two year,Bank transfer (automatic)
4588,Female,0,Yes,No,26,Yes,Fiber optic,85.9,2196.45,0,Month-to-month,Credit card (automatic)
4589,Female,0,Yes,No,33,Yes,Fiber optic,95.0,3008.15,0,Month-to-month,Credit card (automatic)
4590,Female,0,Yes,Yes,10,Yes,No,20.15,220.8,0,Two year,Mailed check
4591,Female,1,No,No,57,Yes,Fiber optic,101.3,5779.6,0,Two year,Credit card (automatic)
4592,Female,0,No,No,10,Yes,No,21.2,222.65,0,Month-to-month,Electronic check
4593,Female,0,Yes,Yes,39,Yes,No,24.2,914.6,0,One year,Mailed check
4594,Female,0,No,No,11,Yes,No,20.3,246.3,0,Month-to-month,Bank transfer (automatic)
4595,Female,0,Yes,Yes,21,Yes,Fiber optic,102.8,2110.15,1,Month-to-month,Electronic check
4596,Female,0,Yes,Yes,68,Yes,DSL,85.3,5560.0,0,Two year,Bank transfer (automatic)
4597,Male,0,No,No,18,Yes,Fiber optic,89.6,1633.0,0,One year,Credit card (automatic)
4598,Female,0,No,No,6,Yes,Fiber optic,99.95,547.65,1,Month-to-month,Mailed check
4599,Male,0,No,No,18,Yes,DSL,56.25,969.85,0,Month-to-month,Mailed check
4600,Female,0,Yes,Yes,52,Yes,DSL,50.95,2610.65,0,One year,Bank transfer (automatic)
4601,Male,0,Yes,Yes,56,Yes,Fiber optic,115.85,6567.9,0,Two year,Mailed check
4602,Male,0,No,No,45,Yes,Fiber optic,103.65,4747.85,0,Month-to-month,Bank transfer (automatic)
4603,Female,0,No,No,67,Yes,No,26.1,1759.55,0,Two year,Mailed check
4604,Male,0,Yes,No,3,No,DSL,35.1,101.1,0,Month-to-month,Mailed check
4605,Male,1,No,No,65,Yes,Fiber optic,99.1,6496.15,0,Month-to-month,Bank transfer (automatic)
4606,Male,0,Yes,No,63,Yes,DSL,67.25,4234.15,0,Two year,Mailed check
4607,Female,0,Yes,Yes,11,Yes,No,25.0,300.7,0,Two year,Mailed check
4608,Male,0,No,Yes,1,Yes,DSL,59.55,59.55,0,Month-to-month,Mailed check
4609,Male,0,No,No,55,Yes,DSL,77.8,4323.35,0,Two year,Bank transfer (automatic)
4610,Male,0,Yes,Yes,25,Yes,DSL,55.1,1466.1,0,One year,Mailed check
4611,Male,0,Yes,No,72,Yes,Fiber optic,117.8,8684.8,1,One year,Bank transfer (automatic)
4612,Female,0,Yes,No,72,Yes,No,24.15,1776.45,0,Two year,Credit card (automatic)
4613,Female,0,No,Yes,65,No,DSL,45.25,2933.95,0,Two year,Mailed check
4614,Female,1,No,No,54,Yes,Fiber optic,79.5,4370.25,1,Month-to-month,Electronic check
4615,Male,0,Yes,Yes,7,Yes,No,20.25,144.35,0,Month-to-month,Mailed check
4616,Female,0,Yes,No,72,Yes,DSL,64.75,4804.75,0,Two year,Bank transfer (automatic)
4617,Male,0,Yes,No,21,Yes,DSL,54.6,1125.2,0,Month-to-month,Bank transfer (automatic)
4618,Female,0,No,No,2,Yes,No,20.7,39.85,0,Month-to-month,Bank transfer (automatic)
4619,Male,1,No,No,4,Yes,Fiber optic,94.75,422.4,0,Month-to-month,Electronic check
4620,Male,0,Yes,No,3,Yes,Fiber optic,79.65,251.75,1,Month-to-month,Bank transfer (automatic)
4621,Male,0,Yes,No,72,Yes,Fiber optic,115.8,8332.15,0,Two year,Credit card (automatic)
4622,Female,0,No,No,6,Yes,DSL,49.45,314.6,0,Month-to-month,Electronic check
4623,Male,0,No,No,52,Yes,Fiber optic,83.8,4331.4,0,Month-to-month,Credit card (automatic)
4624,Male,1,Yes,No,69,Yes,Fiber optic,95.35,6382.0,0,Month-to-month,Bank transfer (automatic)
4625,Male,0,No,No,8,Yes,Fiber optic,94.7,740.3,1,Month-to-month,Electronic check
4626,Female,1,No,No,8,Yes,Fiber optic,74.05,600.15,0,Month-to-month,Bank transfer (automatic)
4627,Female,1,No,No,63,Yes,Fiber optic,89.6,5538.8,0,Month-to-month,Bank transfer (automatic)
4628,Male,0,No,No,60,Yes,Fiber optic,116.6,7049.5,0,One year,Credit card (automatic)
4629,Female,0,Yes,No,12,Yes,DSL,54.2,690.5,0,Month-to-month,Bank transfer (automatic)
4630,Female,0,No,No,13,Yes,No,19.3,279.3,0,Month-to-month,Mailed check
4631,Male,0,No,No,22,Yes,DSL,65.05,1427.55,0,Month-to-month,Mailed check
4632,Male,0,No,No,5,Yes,Fiber optic,92.5,452.7,1,Month-to-month,Electronic check
4633,Female,0,Yes,Yes,1,Yes,No,19.45,19.45,1,Month-to-month,Mailed check
4634,Female,0,Yes,Yes,72,Yes,No,24.05,1709.15,0,Two year,Bank transfer (automatic)
4635,Female,0,No,No,2,Yes,No,18.75,53.15,0,Month-to-month,Bank transfer (automatic)
4636,Female,0,Yes,Yes,40,Yes,No,20.15,777.35,0,Two year,Bank transfer (automatic)
4637,Male,0,Yes,Yes,44,Yes,No,20.0,860.85,0,One year,Bank transfer (automatic)
4638,Male,1,Yes,No,71,Yes,DSL,71.0,5012.1,0,One year,Bank transfer (automatic)
4639,Female,0,No,No,2,Yes,Fiber optic,75.55,166.3,1,Month-to-month,Electronic check
4640,Male,1,No,No,26,Yes,Fiber optic,93.6,2404.1,0,Month-to-month,Electronic check
4641,Male,0,Yes,Yes,1,Yes,Fiber optic,70.0,70.0,1,Month-to-month,Electronic check
4642,Female,0,No,No,1,No,DSL,24.4,24.4,0,Month-to-month,Mailed check
4643,Male,0,Yes,Yes,65,Yes,DSL,74.8,4820.15,1,Two year,Bank transfer (automatic)
4644,Male,0,No,No,3,Yes,DSL,65.25,209.9,0,Month-to-month,Mailed check
4645,Male,0,No,No,13,Yes,DSL,50.55,610.75,0,Month-to-month,Mailed check
4646,Female,0,Yes,No,33,Yes,Fiber optic,104.4,3409.6,1,Month-to-month,Electronic check
4647,Female,0,No,No,1,Yes,Fiber optic,70.7,70.7,0,Month-to-month,Mailed check
4648,Male,0,Yes,Yes,4,Yes,DSL,45.25,155.35,0,Month-to-month,Mailed check
4649,Male,0,No,No,2,Yes,Fiber optic,70.3,144.0,0,Month-to-month,Electronic check
4650,Male,0,Yes,No,72,Yes,Fiber optic,108.95,7875.0,0,Two year,Credit card (automatic)
4651,Female,0,Yes,Yes,37,Yes,No,26.45,911.6,0,Month-to-month,Mailed check
4652,Female,0,No,No,15,Yes,Fiber optic,86.2,1270.2,1,Month-to-month,Electronic check
4653,Female,0,No,No,23,Yes,No,19.65,478.1,0,One year,Credit card (automatic)
4654,Female,0,Yes,Yes,30,No,DSL,51.2,1561.5,1,Month-to-month,Credit card (automatic)
4655,Female,0,Yes,Yes,42,Yes,No,19.05,761.85,0,One year,Electronic check
4656,Female,0,No,No,32,Yes,DSL,74.75,2282.95,0,One year,Mailed check
4657,Female,0,Yes,Yes,22,Yes,Fiber optic,75.8,1615.1,0,Month-to-month,Bank transfer (automatic)
4658,Male,0,Yes,No,42,No,DSL,25.1,1097.15,0,Month-to-month,Credit card (automatic)
4659,Female,0,No,No,8,Yes,DSL,44.45,369.3,0,Month-to-month,Mailed check
4660,Female,0,Yes,Yes,65,Yes,Fiber optic,104.3,6725.3,0,Two year,Credit card (automatic)
4661,Female,0,No,No,2,Yes,No,19.5,31.55,1,Month-to-month,Mailed check
4662,Female,0,Yes,Yes,70,Yes,DSL,89.0,6293.2,0,Two year,Bank transfer (automatic)
4663,Male,0,No,Yes,22,Yes,No,20.15,432.5,0,Month-to-month,Credit card (automatic)
4664,Female,1,No,No,4,Yes,Fiber optic,74.9,321.75,1,Month-to-month,Electronic check
4665,Female,0,No,No,2,Yes,Fiber optic,74.9,147.15,1,Month-to-month,Credit card (automatic)
4666,Female,0,Yes,Yes,67,No,DSL,36.15,2434.45,0,Two year,Bank transfer (automatic)
4667,Female,0,No,No,25,Yes,No,19.2,532.1,0,Month-to-month,Credit card (automatic)
4668,Female,0,Yes,No,20,Yes,No,19.25,375.25,0,Month-to-month,Bank transfer (automatic)
4669,Female,0,No,Yes,2,Yes,DSL,61.2,125.95,0,Month-to-month,Credit card (automatic)
4670,Male,0,No,No,51,Yes,No,20.45,1042.65,0,Two year,Mailed check
4671,Female,0,Yes,Yes,46,No,DSL,35.05,1620.25,0,Month-to-month,Bank transfer (automatic)
4672,Female,0,No,No,25,Yes,Fiber optic,100.25,2387.75,1,Month-to-month,Electronic check
4673,Male,0,No,Yes,13,Yes,DSL,44.0,659.35,0,Month-to-month,Mailed check
4674,Female,1,No,No,25,Yes,Fiber optic,102.8,2660.2,1,Month-to-month,Mailed check
4675,Male,0,Yes,Yes,26,Yes,DSL,50.35,1285.8,0,One year,Mailed check
4676,Male,0,No,No,43,Yes,Fiber optic,100.0,4211.55,1,One year,Electronic check
4677,Male,0,No,Yes,19,Yes,No,20.0,377.55,0,Month-to-month,Electronic check
4678,Male,0,Yes,No,10,Yes,Fiber optic,99.85,990.9,1,Month-to-month,Electronic check
4679,Female,0,No,Yes,2,Yes,Fiber optic,94.2,193.8,1,Month-to-month,Bank transfer (automatic)
4680,Female,0,Yes,No,72,Yes,DSL,86.4,6058.95,0,Two year,Bank transfer (automatic)
4681,Male,1,No,No,18,Yes,DSL,58.4,964.9,0,Month-to-month,Credit card (automatic)
